trade_date,period,regime,market_gate,raw_candidates,entry_pass_top10,entry_pass_top20
2024-03-14,train,BULL,True,9,0,0
2024-03-15,train,BULL,True,7,0,0
2024-03-18,train,BULL,True,17,0,0
2024-03-19,train,SIDEWAYS,False,6,0,0
2024-03-20,train,BULL,True,7,1,1
2024-03-21,train,BULL,True,7,1,1
2024-03-22,train,BULL,True,7,0,0
2024-03-25,train,BULL,True,6,0,0
2024-03-26,train,BULL,True,14,0,0
2024-03-27,train,BULL,True,8,0,0
2024-03-28,train,BULL,True,8,0,0
2024-03-29,train,BULL,True,7,0,0
2024-04-01,train,BULL,True,8,0,0
2024-04-02,train,SIDEWAYS,False,9,0,0
2024-04-03,train,SIDEWAYS,False,12,0,0
2024-04-04,train,SIDEWAYS,False,9,1,1
2024-04-05,train,SIDEWAYS,False,6,1,1
2024-04-08,train,SIDEWAYS,False,7,0,0
2024-04-09,train,SIDEWAYS,False,3,0,0
2024-04-11,train,SIDEWAYS,False,5,0,0
2024-04-12,train,SIDEWAYS,False,8,0,0
2024-04-15,train,SIDEWAYS,False,12,1,1
2024-04-16,train,CRASH,False,0,0,0
2024-04-17,train,CRASH,False,1,0,0
2024-04-18,train,CRASH,False,8,0,0
2024-04-19,train,CRASH,False,8,1,1
2024-04-22,train,CRASH,False,5,0,0
2024-04-23,train,CRASH,False,7,0,0
2024-04-24,train,SIDEWAYS,False,8,0,0
2024-04-25,train,CRASH,False,2,0,0
2024-04-26,train,CRASH,False,5,0,0
2024-04-29,train,BULL,True,7,0,0
2024-04-30,train,BULL,True,5,0,0
2024-05-02,train,BULL,True,7,1,1
2024-05-03,train,BULL,True,4,0,0
2024-05-07,train,BULL,True,8,1,1
2024-05-08,train,BULL,True,5,0,0
2024-05-09,train,BULL,True,9,0,0
2024-05-10,train,BULL,True,7,0,0
2024-05-13,train,SIDEWAYS,False,8,0,0
2024-05-14,train,BULL,True,14,0,0
2024-05-16,train,BULL,True,19,1,2
2024-05-17,train,SIDEWAYS,False,6,1,1
2024-05-20,train,SIDEWAYS,False,4,0,0
2024-05-21,train,SIDEWAYS,False,12,0,0
2024-05-22,train,SIDEWAYS,False,9,0,0
2024-05-23,train,SIDEWAYS,False,14,0,0
2024-05-24,train,CRASH,False,6,0,0
2024-05-27,train,SIDEWAYS,False,12,0,0
2024-05-28,train,SIDEWAYS,False,12,0,0
2024-05-29,train,CRASH,False,5,0,0
2024-05-30,train,CRASH,False,4,0,0
2024-05-31,train,CRASH,False,9,0,0
2024-06-03,train,CRASH,False,10,0,0
2024-06-04,train,CRASH,False,4,0,0
2024-06-05,train,CRASH,False,7,0,0
2024-06-07,train,BULL,True,5,0,0
2024-06-10,train,SIDEWAYS,False,9,0,0
2024-06-11,train,BULL,True,8,0,0
2024-06-12,train,BULL,True,11,0,0
2024-06-13,train,BULL,True,8,0,0
2024-06-14,train,BULL,True,6,0,0
2024-06-17,train,BULL,True,10,0,0
2024-06-18,train,BULL,True,11,0,0
2024-06-19,train,BULL,True,6,0,0
2024-06-20,train,BULL,True,4,0,0
2024-06-21,train,SIDEWAYS,False,14,0,0
2024-06-24,train,SIDEWAYS,False,13,0,0
2024-06-25,train,SIDEWAYS,False,6,0,0
2024-06-26,train,SIDEWAYS,False,8,0,0
2024-06-27,train,SIDEWAYS,False,6,0,0
2024-06-28,train,SIDEWAYS,False,9,0,0
2024-07-01,train,SIDEWAYS,False,0,0,0
2024-07-02,train,SIDEWAYS,False,10,0,0
2024-07-03,train,SIDEWAYS,False,5,0,0
2024-07-04,train,SIDEWAYS,False,8,0,0
2024-07-05,train,SIDEWAYS,False,4,0,0
2024-07-08,train,BULL,True,14,0,0
2024-07-09,train,BULL,True,4,0,0
2024-07-10,train,BULL,True,6,0,0
2024-07-11,train,BULL,True,1,0,0
2024-07-12,train,BULL,True,7,0,0
2024-07-15,train,BULL,True,6,0,0
2024-07-16,train,SIDEWAYS,False,11,0,0
2024-07-17,train,SIDEWAYS,False,1,0,0
2024-07-18,train,SIDEWAYS,False,8,1,1
2024-07-19,train,SIDEWAYS,False,5,0,0
2024-07-22,train,SIDEWAYS,False,10,0,0
2024-07-23,train,SIDEWAYS,False,8,0,0
2024-07-24,train,SIDEWAYS,False,5,0,0
2024-07-25,train,CRASH,False,2,0,0
2024-07-26,train,CRASH,False,5,0,0
2024-07-29,train,SIDEWAYS,False,5,0,0
2024-07-30,train,CRASH,False,7,0,0
2024-07-31,train,SIDEWAYS,False,2,0,0
2024-08-01,train,SIDEWAYS,False,7,0,0
2024-08-02,train,CRASH,False,0,0,0
2024-08-05,train,CRASH,False,0,0,0
2024-08-06,train,CRASH,False,1,0,0
2024-08-07,train,CRASH,False,8,0,0
2024-08-08,train,CRASH,False,7,0,0
2024-08-09,train,CRASH,False,4,0,0
2024-08-12,train,CRASH,False,7,0,0
2024-08-13,train,CRASH,False,4,0,0
2024-08-14,train,CRASH,False,6,0,0
2024-08-16,train,BULL,True,8,0,0
2024-08-19,train,CRASH,False,9,0,0
2024-08-20,train,BULL,True,6,0,0
2024-08-21,train,BULL,True,8,0,0
2024-08-22,train,CRASH,False,7,0,0
2024-08-23,train,CRASH,False,6,0,0
2024-08-26,train,CRASH,False,5,2,2
2024-08-27,train,CRASH,False,5,0,0
2024-08-28,train,CRASH,False,3,0,0
2024-08-29,train,CRASH,False,3,0,0
2024-08-30,train,BULL,True,11,0,0
2024-09-02,train,BULL,True,6,0,0
2024-09-03,train,CRASH,False,1,0,0
2024-09-04,train,CRASH,False,3,0,0
2024-09-05,train,CRASH,False,1,0,0
2024-09-06,train,CRASH,False,1,0,0
2024-09-09,train,CRASH,False,10,0,0
2024-09-10,train,CRASH,False,0,0,0
2024-09-11,train,CRASH,False,1,0,0
2024-09-12,train,CRASH,False,2,0,0
2024-09-13,train,CRASH,False,3,0,0
2024-09-19,train,CRASH,False,4,0,0
2024-09-20,train,CRASH,False,4,0,0
2024-09-23,train,CRASH,False,3,0,0
2024-09-24,train,BULL,True,5,0,0
2024-09-25,train,CRASH,False,0,0,0
2024-09-26,train,BULL,True,10,0,0
2024-09-27,train,BULL,True,2,0,0
2024-09-30,train,CRASH,False,1,0,0
2024-10-02,train,CRASH,False,5,0,0
2024-10-04,train,CRASH,False,8,0,0
2024-10-07,train,BULL,True,8,0,0
2024-10-08,train,BULL,True,5,0,0
2024-10-10,train,BULL,True,7,0,0
2024-10-11,train,BULL,True,8,0,0
2024-10-14,train,BULL,True,6,0,0
2024-10-15,train,BULL,True,10,0,0
2024-10-16,train,BULL,True,3,0,0
2024-10-17,train,BULL,True,4,0,0
2024-10-18,train,CRASH,False,4,0,0
2024-10-21,train,CRASH,False,4,0,0
2024-10-22,train,CRASH,False,5,0,0
2024-10-23,train,CRASH,False,4,0,0
2024-10-24,train,CRASH,False,5,0,0
2024-10-25,train,CRASH,False,4,0,0
2024-10-28,train,CRASH,False,4,0,0
2024-10-29,train,CRASH,False,7,0,0
2024-10-30,train,CRASH,False,3,0,0
2024-10-31,train,CRASH,False,6,0,0
2024-11-01,train,CRASH,False,2,0,0
2024-11-04,train,CRASH,False,5,0,0
2024-11-05,train,CRASH,False,1,0,0
2024-11-06,train,CRASH,False,8,0,0
2024-11-07,train,CRASH,False,4,0,0
2024-11-08,train,CRASH,False,6,0,0
2024-11-11,train,CRASH,False,4,0,0
2024-11-12,train,CRASH,False,1,0,0
2024-11-13,train,CRASH,False,4,0,0
2024-11-14,train,CRASH,False,3,0,0
2024-11-15,train,CRASH,False,7,0,0
2024-11-18,train,CRASH,False,3,0,0
2024-11-19,train,CRASH,False,8,1,1
2024-11-20,train,CRASH,False,0,0,0
2024-11-21,train,CRASH,False,4,0,0
2024-11-22,train,CRASH,False,2,0,0
2024-11-25,train,CRASH,False,10,0,0
2024-11-26,train,CRASH,False,10,0,0
2024-11-27,train,CRASH,False,4,0,0
2024-11-28,train,CRASH,False,1,0,0
2024-11-29,train,CRASH,False,4,0,0
2024-12-02,train,CRASH,False,1,0,0
2024-12-03,train,CRASH,False,7,0,0
2024-12-04,train,CRASH,False,4,1,1
2024-12-05,train,CRASH,False,3,1,1
2024-12-06,train,CRASH,False,3,0,0
2024-12-09,train,CRASH,False,2,0,0
2024-12-10,train,CRASH,False,9,0,0
2024-12-11,train,CRASH,False,17,1,1
2024-12-12,train,BULL,True,10,1,1
2024-12-13,train,BULL,True,12,0,0
2024-12-16,train,BULL,True,5,0,0
2024-12-17,train,CRASH,False,7,0,0
2024-12-18,train,BULL,True,11,0,0
2024-12-19,train,CRASH,False,10,0,0
2024-12-20,train,CRASH,False,4,0,0
2024-12-23,train,CRASH,False,5,2,2
2024-12-24,train,CRASH,False,3,0,0
2024-12-26,train,CRASH,False,7,0,0
2024-12-27,train,CRASH,False,6,0,0
2024-12-30,train,CRASH,False,6,0,0
2025-01-02,train,CRASH,False,14,0,0
2025-01-03,train,BULL,True,10,0,0
2025-01-06,train,BULL,True,13,0,0
2025-01-07,train,BULL,True,10,0,0
2025-01-08,train,BULL,True,9,0,0
2025-01-09,train,BULL,True,15,1,1
2025-01-10,train,BULL,True,6,1,1
2025-01-13,train,BULL,True,4,0,0
2025-01-14,train,BULL,True,4,0,0
2025-01-15,train,BULL,True,14,0,0
2025-01-16,train,BULL,True,11,0,0
2025-01-17,train,BULL,True,14,0,0
2025-01-20,train,BULL,True,6,0,0
2025-01-21,train,BULL,True,10,0,0
2025-01-22,train,BULL,True,5,1,1
2025-01-23,train,BULL,True,1,0,0
2025-01-24,train,BULL,True,9,0,0
2025-01-31,train,BULL,True,11,0,0
2025-02-03,train,BEAR,False,2,0,0
2025-02-04,train,BEAR,False,7,0,0
2025-02-05,train,BULL,True,10,0,0
2025-02-06,train,BULL,True,15,0,0
2025-02-07,train,BULL,True,8,0,0
2025-02-10,train,BULL,True,11,1,1
2025-02-11,train,BULL,True,10,1,1
2025-02-12,train,BULL,True,13,0,0
2025-02-13,train,BULL,True,9,0,0
2025-02-14,train,BULL,True,4,0,0
2025-02-17,train,BULL,True,29,1,1
2025-02-18,train,BULL,True,28,1,1
2025-02-19,train,BULL,True,13,0,0
2025-02-20,train,BULL,True,9,1,1
2025-02-21,train,BULL,True,19,0,0
2025-02-24,train,BULL,True,34,0,0
2025-02-25,train,BULL,True,9,0,0
2025-02-26,train,BULL,True,10,0,0
2025-02-27,train,BULL,True,9,1,1
2025-02-28,train,SIDEWAYS,False,5,0,0
2025-03-04,train,SIDEWAYS,False,15,1,1
2025-03-05,train,SIDEWAYS,False,8,0,0
2025-03-06,train,SIDEWAYS,False,9,0,0
2025-03-07,train,SIDEWAYS,False,11,1,1
2025-03-10,train,SIDEWAYS,False,9,0,0
2025-03-11,train,SIDEWAYS,False,16,0,0
2025-03-12,train,SIDEWAYS,False,5,0,0
2025-03-13,train,SIDEWAYS,False,5,0,0
2025-03-14,train,SIDEWAYS,False,9,1,1
2025-03-17,train,SIDEWAYS,False,9,0,0
2025-03-18,train,SIDEWAYS,False,13,0,0
2025-03-19,train,SIDEWAYS,False,4,0,0
2025-03-20,train,SIDEWAYS,False,4,0,0
2025-03-21,train,SIDEWAYS,False,8,0,0
2025-03-24,train,SIDEWAYS,False,7,0,0
2025-03-25,train,SIDEWAYS,False,6,0,0
2025-03-26,train,SIDEWAYS,False,11,1,1
2025-03-27,train,SIDEWAYS,False,1,0,0
2025-03-28,train,SIDEWAYS,False,3,0,0
2025-03-31,train,CRASH,False,4,0,0
2025-04-01,train,CRASH,False,8,1,1
2025-04-02,train,CRASH,False,3,1,1
2025-04-03,train,CRASH,False,0,0,0
2025-04-04,train,CRASH,False,3,0,0
2025-04-07,train,CRASH,False,1,0,0
2025-04-08,train,CRASH,False,4,0,0
2025-04-09,train,CRASH,False,6,0,0
2025-04-10,train,CRASH,False,6,0,0
2025-04-11,train,CRASH,False,5,0,0
2025-04-14,train,CRASH,False,6,0,0
2025-04-15,train,CRASH,False,14,0,0
2025-04-16,train,CRASH,False,4,0,0
2025-04-17,train,CRASH,False,12,0,0
2025-04-18,train,CRASH,False,12,0,0
2025-04-21,train,BULL,True,14,0,0
2025-04-22,train,BULL,True,10,0,0
2025-04-23,train,BULL,True,8,0,0
2025-04-24,train,BULL,True,8,0,0
2025-04-25,train,BULL,True,6,0,0
2025-04-28,train,BULL,True,14,0,0
2025-04-29,train,BULL,True,26,0,0
2025-04-30,train,BULL,True,8,0,0
2025-05-02,train,BULL,True,7,0,0
2025-05-07,train,BULL,True,17,0,0
2025-05-08,train,BULL,True,11,0,0
2025-05-09,train,BULL,True,14,1,1
2025-05-12,train,BULL,True,8,0,0
2025-05-13,train,BULL,True,14,0,0
2025-05-14,train,BULL,True,7,0,0
2025-05-15,train,BULL,True,5,0,0
2025-05-16,train,BULL,True,8,0,0
2025-05-19,train,SIDEWAYS,False,7,0,0
2025-05-20,train,SIDEWAYS,False,12,0,0
2025-05-21,train,SIDEWAYS,False,12,0,0
2025-05-22,train,SIDEWAYS,False,3,0,0
2025-05-23,train,SIDEWAYS,False,6,0,0
2025-05-26,train,BULL,True,25,0,1
2025-05-27,train,BULL,True,26,0,0
2025-05-28,train,BULL,True,7,1,1
2025-05-29,train,BULL,True,25,0,0
2025-05-30,train,BULL,True,9,0,0
2025-06-02,train,BULL,True,11,0,0
2025-06-04,train,BULL,True,18,1,1
2025-06-05,train,BULL,True,28,0,0
2025-06-09,train,BULL,True,17,0,0
2025-06-10,train,BULL,True,17,0,0
2025-06-11,train,BULL,True,42,0,1
2025-06-12,train,BULL,True,17,0,0
2025-06-13,train,BULL,True,25,0,0
2025-06-16,train,BULL,True,62,0,1
2025-06-17,train,BULL,True,27,0,0
2025-06-18,train,BULL,True,24,0,1
2025-06-19,train,BULL,True,35,0,0
2025-06-20,train,BULL,True,34,0,0
2025-06-23,train,BULL,True,35,0,0
2025-06-24,train,BULL,True,34,0,0
2025-06-25,train,BULL,True,36,0,0
2025-06-26,train,BULL,True,29,0,0
2025-06-27,train,BULL,True,11,0,0
2025-06-30,train,BULL,True,16,0,0
2025-07-01,train,BULL,True,10,1,1
2025-07-02,train,BULL,True,32,0,0
2025-07-03,train,BULL,True,16,0,0
2025-07-04,train,SIDEWAYS,False,9,0,0
2025-07-07,train,SIDEWAYS,False,16,0,1
2025-07-08,train,BULL,True,22,0,1
2025-07-09,train,BULL,True,20,0,0
2025-07-10,train,BULL,True,19,0,0
2025-07-11,train,BULL,True,7,0,0
2025-07-14,train,BULL,True,24,0,0
2025-07-15,train,BULL,True,19,0,0
2025-07-16,train,BULL,True,11,0,0
2025-07-17,train,BULL,True,20,0,0
2025-07-18,train,BULL,True,22,0,0
2025-07-21,train,BULL,True,14,0,0
2025-07-22,train,BULL,True,10,0,0
2025-07-23,train,BULL,True,19,0,0
2025-07-24,train,BULL,True,5,0,0
2025-07-25,train,BULL,True,4,0,0
2025-07-28,train,BULL,True,3,0,0
2025-07-29,train,BULL,True,20,0,0
2025-07-30,train,BULL,True,5,0,0
2025-07-31,train,BULL,True,8,0,0
2025-08-01,post,SIDEWAYS,False,6,0,0
2025-08-04,post,SIDEWAYS,False,7,0,0
2025-08-05,post,SIDEWAYS,False,6,0,0
2025-08-06,post,SIDEWAYS,False,3,1,1
2025-08-07,post,BULL,True,5,0,0
2025-08-08,post,BULL,True,6,0,0
2025-08-11,post,BULL,True,10,0,0
2025-08-12,post,SIDEWAYS,False,2,0,0
2025-08-13,post,BULL,True,9,0,0
2025-08-14,post,BULL,True,7,0,0
2025-08-18,post,SIDEWAYS,False,1,0,0
2025-08-19,post,SIDEWAYS,False,2,0,0
2025-08-20,post,SIDEWAYS,False,9,1,1
2025-08-21,post,SIDEWAYS,False,5,1,1
2025-08-22,post,SIDEWAYS,False,6,0,0
2025-08-25,post,SIDEWAYS,False,7,0,0
2025-08-26,post,SIDEWAYS,False,10,0,0
2025-08-27,post,SIDEWAYS,False,8,0,0
2025-08-28,post,BULL,True,5,1,1
2025-08-29,post,SIDEWAYS,False,5,0,0
2025-09-01,post,SIDEWAYS,False,9,0,0
2025-09-02,post,SIDEWAYS,False,9,0,0
2025-09-03,post,SIDEWAYS,False,10,0,0
2025-09-04,post,BULL,True,10,0,0
2025-09-05,post,BULL,True,9,0,0
2025-09-08,post,BULL,True,10,1,1
2025-09-09,post,BULL,True,10,1,1
2025-09-10,post,BULL,True,9,0,0
2025-09-11,post,BULL,True,16,0,0
2025-09-12,post,BULL,True,9,0,0
2025-09-15,post,BULL,True,24,0,0
2025-09-16,post,BULL,True,18,0,0
2025-09-17,post,BULL,True,13,1,1
2025-09-18,post,BULL,True,9,0,0
2025-09-19,post,BULL,True,19,0,0
2025-09-22,post,BULL,True,9,1,1
2025-09-23,post,BULL,True,17,0,0
2025-09-24,post,BULL,True,30,1,1
2025-09-25,post,BULL,True,3,0,0
2025-09-26,post,SIDEWAYS,False,1,0,0
2025-09-29,post,BULL,True,8,1,1
2025-09-30,post,BULL,True,12,1,1
2025-10-01,post,BULL,True,10,0,0
2025-10-02,post,BULL,True,11,0,0
2025-10-10,post,BULL,True,25,0,0
2025-10-13,post,BULL,True,33,1,1
2025-10-14,post,SIDEWAYS,False,5,0,0
2025-10-15,post,BULL,True,34,1,1
2025-10-16,post,BULL,True,11,0,0
2025-10-17,post,BULL,True,4,0,0
2025-10-20,post,BULL,True,14,0,0
2025-10-21,post,BULL,True,6,0,0
2025-10-22,post,BULL,True,31,2,2
2025-10-23,post,BULL,True,11,0,0
2025-10-24,post,BULL,True,10,0,0
2025-10-27,post,BULL,True,20,0,1
2025-10-28,post,BULL,True,18,0,0
2025-10-29,post,BULL,True,27,0,1
2025-10-30,post,BULL,True,10,0,0
2025-10-31,post,BULL,True,8,0,0
2025-11-03,post,BULL,True,24,1,2
2025-11-04,post,BULL,True,8,0,0
2025-11-05,post,BULL,True,36,1,1
2025-11-06,post,BULL,True,5,0,0
2025-11-07,post,SIDEWAYS,False,3,0,0
2025-11-10,post,BULL,True,17,1,1
2025-11-11,post,SIDEWAYS,False,7,0,0
2025-11-12,post,BULL,True,20,0,0
2025-11-13,post,BULL,True,25,0,0
2025-11-14,post,SIDEWAYS,False,1,0,0
2025-11-17,post,BULL,True,12,0,0
2025-11-18,post,SIDEWAYS,False,6,0,0
2025-11-19,post,SIDEWAYS,False,9,1,1
2025-11-20,post,SIDEWAYS,False,9,0,0
2025-11-21,post,SIDEWAYS,False,1,0,0
2025-11-24,post,SIDEWAYS,False,6,0,0
2025-11-25,post,SIDEWAYS,False,4,0,0
2025-11-26,post,SIDEWAYS,False,12,0,0
2025-11-27,post,SIDEWAYS,False,7,0,0
2025-11-28,post,SIDEWAYS,False,15,0,0
2025-12-01,post,SIDEWAYS,False,7,0,0
2025-12-02,post,BULL,True,26,1,1
2025-12-03,post,BULL,True,11,0,0
2025-12-04,post,BULL,True,5,0,0
2025-12-05,post,BULL,True,13,0,0
2025-12-08,post,BULL,True,11,0,0
2025-12-09,post,BULL,True,7,0,0
2025-12-10,post,BULL,True,8,0,0
2025-12-11,post,BULL,True,5,0,0
2025-12-12,post,BULL,True,15,0,0
2025-12-15,post,BULL,True,11,0,0
2025-12-16,post,SIDEWAYS,False,9,0,0
2025-12-17,post,BULL,True,5,0,0
2025-12-18,post,SIDEWAYS,False,5,0,0
2025-12-19,post,SIDEWAYS,False,10,0,0
2025-12-22,post,BULL,True,15,0,0
2025-12-23,post,SIDEWAYS,False,4,0,0
2025-12-24,post,SIDEWAYS,False,6,0,0
2025-12-26,post,SIDEWAYS,False,7,0,0
2025-12-29,post,BULL,True,12,0,0
2025-12-30,post,BULL,True,8,0,0
2026-05-19,post,BULL,True,17,0,0
2026-05-20,post,BULL,True,19,0,0
