trade_date,breadth_ma20,new_high_ratio,vol_surge_raw,vol_price_confirm,advance_ratio,total_volume,breadth_5d_chg,adv_ratio_chg,breadth_thrust,vol_ma20_total,vol_ma5_total,vol_surge,kospi_ret5,kospi_ret20,kosdaq_ret5,kosdaq_lead,momentum_div,lvrg_invrs_ratio,kospi_fwd5,kospi_fwd20
2015-04-02,0.6202661207778914,0.2031729785056295,1.222270314723908,0.13766632548618218,0.4790174002047083,1285715174,0.05520464536805536,0.002338773859244414,0.0,945300616.15,1074088659.4,1.1362403039305373,0.0032186931413653586,0.015357439526016092,0.012513034410844837,0.009294341269479478,-0.012138746384650734,,0.014686531268019332,0.048347272395728114
2015-04-03,0.6722903885480572,0.18404907975460122,1.0973547558069277,0.13701431492842536,0.6339468302658486,1027329747,0.13055971778512843,0.14291658936374713,0.0,949418425.2,1071279388.6,1.1283532741365634,0.012684424200416045,0.016135602650849012,0.027994750984190464,0.01531032678377442,-0.003451178450432968,,0.020699905153953813,0.04244116122850072
2015-04-06,0.6922290388548057,0.21012269938650308,1.1074497359748765,0.1329243353783231,0.5260736196319018,984039561,0.1018552549326347,0.032993148078852064,0.0,958617963.55,1086724924.0,1.1336371373384118,0.008073732537289935,0.026901576660210313,0.023827194854191713,0.01575346231690178,-0.01882784412292038,,0.0256495457943835,0.028415337929956097
2015-04-07,0.7075664621676891,0.18456032719836402,1.0733373780905686,0.11196319018404909,0.483640081799591,986272227,0.10316523391794508,-0.04634454147052686,0.0,957707882.4,1067882291.8,1.1150396811227081,0.002939692214225076,0.031368873975322176,0.02511952528094219,0.022179833066717114,-0.0284291817610971,,0.03160188175063383,0.02147990014801926
2015-04-08,0.7034764826175869,0.19887525562372188,1.1802241036249639,0.14366053169734153,0.483640081799591,1113367672,0.10112233727470055,-0.022507459184015588,0.0,969896824.6,1079344876.2,1.1128450458069477,0.015188937365969268,0.03959451341104492,0.027374928871322313,0.012185991505353044,-0.02440557604507565,,0.029476608101939528,0.01275215368627558
2015-04-09,0.7351738241308794,0.22034764826175868,1.208297191482865,0.14314928425357873,0.5465235173824131,1124978486,0.11490770335298794,0.1981628616447082,0.0,982421540.3,1047197538.6,1.0659350346494028,0.014686531268019332,0.044798765851851385,0.04056442811688199,0.025877896848862658,-0.030112234583832054,,0.039356540238091764,0.01870443495703955
2015-04-10,0.7571574642126789,0.24028629856850717,1.254042244875515,0.16513292433537832,0.5240286298568507,1260788247,0.0848670756646217,0.14410031444466437,0.0,1002589632.95,1093889238.6,1.0910637838747261,0.020699905153953813,0.05134984061758807,0.036441553704942065,0.015741648550988252,-0.03064993546363426,,0.02669847108863066,0.004315630149059224
2015-04-13,0.7416879795396419,0.2501278772378517,1.2880059123996768,0.16470588235294117,0.47058823529411764,1271086977,0.04945894068483625,-0.1044245655251348,0.0,1022354182.55,1151298721.8,1.1261251153962915,0.0256495457943835,0.056150714778119504,0.04113871479272069,0.015489168998337188,-0.030501168983736004,,0.022768852552741414,0.0072608770224686925
2015-04-14,0.7150895140664961,0.20869565217391303,1.3222143201542766,0.13657289002557546,0.34322250639386187,1477844514,0.007523051898806976,-0.1792954055815731,0.0,1052216271.35,1249613179.2,1.1876010790032154,0.03160188175063383,0.0403022794114023,0.027203335182880206,-0.004398546567753625,-0.008700397660768466,,0.015660220104938283,0.004077245089311177
2015-04-15,0.7451282051282051,0.1723076923076923,1.1072769777624443,0.12256410256410256,0.6025641025641025,1071155926,0.041651722510618217,0.15937065322940447,0.0,1059844737.45,1241170830.0,1.1710874113375067,0.029476608101939528,0.0451132638221301,0.03953415265781479,0.010057544555875264,-0.015636655720190573,,0.011287948829223016,-0.006349176399554679
